Order,Family,Genus,species ,Common name,Data Deficient,Deepwater,Coastal,Pelagic,Benthic,BrackishFreshwater,Tropical ,Temperate,Global,Pacific,Atlantic,Indian,Arctic,Antartic,Trans-oceanic,Depth,Depth(0-200),Depth(201-1000),Depth(1000+),Human Uses,Fisheries,minor commercial,commercial,subsistence,Gamefish,Aquarium,Vulnerability #,Size ,*Reproductive Strategy
Carcharhiniformes,Scyliorhinidae,Scyliorhinus,retifer,chain catshark,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,73-754,1,1,,"fisheries: of no interest
",0,,,,,,2,59,Oviparous
Carcharhiniformes,Scyliorhinidae,Scyliorhinus,stellaris,nursehound ,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1-125,1,,,fisheries: minor commercial; aquarium: public aquariums,1,1,,,,1,3.5,162,Oviparous
Carcharhiniformes,Scyliorhinidae,Scyliorhinus,tokubee,izu catshark,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,100,1,,,aquarium: public aquariums,NA,,,,,1,2,41,Oviparous
Carcharhiniformes,Scyliorhinidae,Scyliorhinus,torazame,cloudy catshark,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0-320,1,1,,,NA,,,,,,2,48,Oviparous
Carcharhiniformes,Scyliorhinidae,Scyliorhinus,torrei,dwarf catshark,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,229-550,,1,,"fisheries: of no interest
",0,,,,,,1.5,32,Oviparous
Carcharhiniformes,Proscylliidae,Ctenacis,fehlmanni,harlequin catshark,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,300,,1,,"fisheries: of no interest
",0,,,,,,2,46,Oviparous
Carcharhiniformes,Proscylliidae,Eridacnis,barbouri,cuban ribbontail catshark,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,430-613,,1,,"fisheries: of no interest
",0,,,,,,4,34,Ovoviviparous
Carcharhiniformes,Proscylliidae,Eridacnis,radcliffei,pygmy ribbontail catshark,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,71-766,1,1,,,NA,,,,,,1,24,Ovoviviparous
Carcharhiniformes,Proscylliidae,Eridacnis,sinuans,african ribbontail catshark,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,180-480,1,1,,"fisheries: of no interest
",0,,,,,,1.5,37,Ovoviviparous
Carcharhiniformes,Proscylliidae,Proscyllium,habereri,graceful catshark,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,50-100,1,,,fisheries: subsistence fisheries,1,,,1,,,1.5,65,Oviparous
Carcharhiniformes,Proscylliidae,Proscyllium,magnificum,magnificent catshark ,NA,0,1,1,1,0,1,0,0,0,0,1,0,0,0,141-144,1,,,,NA,,,,,,1.5,49,
Carcharhiniformes,Pseudotriakidae,Gollum ,attenuatus,slender smoothhound,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,129-724,1,1,,"fisheries: of no interest
",0,,,,,,3,110,Ovoviviparous
Carcharhiniformes,Pseudotriakidae,Gollum ,suluensis,sulu gollumshark,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-730,1,1,,,NA,,,,,,2.5,65,
Carcharhiniformes,Pseudotriakidae,Gollum ,sp. B,whitemarked gollumshark,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,,NA,,,,,,,60,
Carcharhiniformes,Pseudotriakidae,Pseudotriakis,microdon,false catfish ,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,100-1890,1,1,1,fisheries: subsistence fisheries,1,,,1,,,4,295,Ovoviviparous
Carcharhiniformes,Pseudotriakidae,Planonasus,parini,pygmy false catshark ,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,560-1120,,1,1,,NA,,,,,,2,56,
Carcharhiniformes,Leptochariidae,Leptocharias,smithii,barbeled houndshark ,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,27668,1,,,fisheries: minor commercial,NA,1,,,,,1.5,82,Viviparous
Carcharhiniformes,Triakidae,Furgaleus,macki ,whiskey shark ,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,,NA,NA,NA,fisheries: commercial,1,,1,,,,3,160,Ovoviviparous
Carcharhiniformes,Triakidae,Galeorhinus,galeus,tope,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,2-471,1,1,,fisheries: highly commercial; gamefish: yes; aquarium: public aquariums,1,,,,1,1,3.5,185,Ovoviviparous
Carcharhiniformes,Triakidae,Gogolia,filewoodi,sailback houndshark ,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,73,1,,,fisheries: minor commercial,1,1,,,,,2.5,74,Ovoviviparous
Carcharhiniformes,Triakidae,Hemitriakis ,abdita,deepwater sicklefin hounshark,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,225-400,,1,,,NA,,,,,,3.5,80,Ovoviviparous
Carcharhiniformes,Triakidae,Hemitriakis ,complicofasciata,striped topeshark ,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,90-100,1,,,,NA,,,,,,2.5,93,
Carcharhiniformes,Triakidae,Hemitriakis ,falcata,sicklefin houndshark ,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,110-200,1,,,,NA,,,,,,3.5,77,Ovoviviparous
Carcharhiniformes,Triakidae,Hemitriakis ,indroyonoi,indonesian houndshark ,NA,0,1,0,0,0,1,0,0,0,0,1,0,0,0,60,1,,,,NA,,,,,,3,120,Viviparous
Carcharhiniformes,Triakidae,Hemitriakis ,japanica,japanese topeshark,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0-100,1,,,fisheries: commercial,1,,1,,,,3,115,Ovoviviparous
Carcharhiniformes,Triakidae,Hemitriakis ,leucoperiptera,whitefin topeshark ,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0-48,1,,,fisheries: subsistence fisheries,1,,,1,,,2.5,96,Ovoviviparous
Carcharhiniformes,Triakidae,Hypogaleus,hyugaensis,blacktip topeshark,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,40-480,1,1,,fisheries: minor commercial,1,1,,,,,3.5,130,Viviparous
Carcharhiniformes,Triakidae,Iago,garricki,longnose houndshark ,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,250-475,,1,,fisheries: minor commercial,1,1,,,,,2.5,75,Viviparous
Carcharhiniformes,Triakidae,Iago,mangalorensis,mangalore houndshark ,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-183,1,,,,NA,,,,,,NA,41,
Carcharhiniformes,Triakidae,Iago,omanensis,bigeye houndshark,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,110-1000,1,1,,fisheries: subsistence fisheries,1,,,1,,,2.5,58,Viviparous
Carcharhiniformes,Triakidae,Mustelus ,albipinnis,white-margin fin houndshark,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,11-226,1,1,,,NA,,,,,,3,118,
Carcharhiniformes,Triakidae,Mustelus ,antarcticus,gummy shark ,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0-350,1,1,,fisheries: commercial; gamefish: yes,1,,1,,1,,3.5,166.5,Ovoviviparous
Carcharhiniformes,Triakidae,Mustelus ,asterias,starry smoothhound,0,1,1,0,1,0,0,,1,0,1,0,0,0,0,0-100,1,,,fisheries: commercial; gamefish: yes,1,,1,,1,,3.5,140,Ovoviviparous
Carcharhiniformes,Triakidae,Mustelus ,californicus,grey smoothhound,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,,NA,NA,NA,fisheries: commercial; gamefish: yes,1,,1,,1,,2.5,120.5,Viviparous
Carcharhiniformes,Triakidae,Mustelus ,canis,dusky smoothhound,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,18-360,1,1,,fisheries: commercial; gamefish: yes,1,,1,,1,,4,150,Viviparous
Carcharhiniformes,Triakidae,Mustelus ,dorsalis,sharptooth smoothhound,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,NA,NA,NA,fisheries: minor commercial,1,1,,,,,3.5,64,Viviparous
Carcharhiniformes,Triakidae,Mustelus ,fasciatus,striped smoothhound,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0-70,1,,,fisheries: commercial,1,,1,,,,3.5,155,Ovoviviparous
Carcharhiniformes,Triakidae,Mustelus ,griseus,spotless smoothhound,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0-51,1,,,fisheries: commercial,1,,1,,,,3,94,Viviparous
Carcharhiniformes,Triakidae,Mustelus ,henlei,brown smoothhound,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0-200,1,,,fisheries: highly commercial; gamefish: yes,1,,,,1,,3,100,Viviparous
Carcharhiniformes,Triakidae,Mustelus ,higmani,smalleye smoothhound,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0-1281,1,1,1,fisheries: commercial,1,,1,,,,2.5,64,Viviparous
Carcharhiniformes,Triakidae,Mustelus ,lenticulatus,rig,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0-220,1,1,,fisheries: commercial; gamefish: yes,1,,1,,1,,3.5,138.5,Ovoviviparous
Carcharhiniformes,Triakidae,Mustelus ,lunulatus,sicklefin smoothhound,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,NA,NA,NA,fisheries: commercial,1,,1,,,,3.5,175,Ovoviviparous
Carcharhiniformes,Triakidae,Mustelus ,manazo,starspotted smoothhound,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,,NA,NA,NA,fisheries: commercial; gamefish: yes,1,,1,,1,,3.5,106.5,Ovoviviparous
Carcharhiniformes,Triakidae,Mustelus ,mento,speckled smoothhound,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,16-50,1,,,fisheries: highly commercial,1,,,,,,3.5,130,Ovoviviparous
Carcharhiniformes,Triakidae,Mustelus ,minicanis,venezuelan dwarf smoothhound,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,71-183,1,,,,NA,,,,,,2,57,Ovoviviparous
Carcharhiniformes,Triakidae,Mustelus ,mosis,arabian smoothhound,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,,NA,NA,NA,fisheries: commercial; gamefish: yes,1,,1,,1,,3.5,150,Viviparous
Carcharhiniformes,Triakidae,Mustelus ,mustelus,smoothhound,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0-350,1,1,,fisheries: highly commercial; gamefish: yes,1,,,,1,,3.5,137,Viviparous
Carcharhiniformes,Triakidae,Mustelus ,norrisi,narrowfin smoothhound,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0-84,1,,,fisheries: minor commercial,1,,,,,,3,98,Viviparous
Carcharhiniformes,Triakidae,Mustelus ,palumbes,whitespot smoothhound,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0-360,1,1,,fisheries: minor commercial; gamefish: yes,1,1,,,1,,3,113,Ovoviviparous
Carcharhiniformes,Triakidae,Mustelus ,punctulatus,blackspot smoothhound ,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,,NA,NA,NA,fisheries: commercial,1,,1,,,,2.5,95,
Carcharhiniformes,Triakidae,Mustelus ,ravidus,australian grey smoothhound,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,100-300,1,1,,,NA,,,,,,2,101,
Carcharhiniformes,Triakidae,Mustelus ,schmitti,narrownose smoothhound,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,60-195,1,,,fisheries: highly commercial,1,,,,,,3,109,Ovoviviparous
Carcharhiniformes,Triakidae,Mustelus ,sinusmexicanus,gulf of mexico smoothhound,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,36-229,1,1,,,NA,,,,,,3,140,Ovoviviparous
Carcharhiniformes,Triakidae,Mustelus ,stevensi ,whitespotted gummy shark ,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,120-400,1,1,,,NA,,,,,,2.5,103,
Carcharhiniformes,Triakidae,Mustelus ,walkeri,eastern spotted gummy shark,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,50-400,1,1,,,NA,,,,,,3,122,
Carcharhiniformes,Triakidae,Mustelus ,whitneyi,humpback smoothhound,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,16-211,1,1,,fisheries: highly commercial; gamefish: yes,1,,,,1,,2.5,87,Viviparous
Carcharhiniformes,Triakidae,Mustelus ,widodoi,whitefin smoothhound,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,60-120,1,,,,NA,,,,,,3,110,
Carcharhiniformes,Triakidae,Scylliogaleus,quecketti,flapnose houndshark,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,,NA,NA,NA,fisheries: subsistence fisheries; gamefish: yes,1,,,1,1,,2.5,102,Viviparous
Carcharhiniformes,Triakidae,Triakis,acutipinna,sharpfin hounshark,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,,NA,NA,NA,fisheries: of no interest,0,,,,,,2.5,96,Ovoviviparous
Carcharhiniformes,Triakidae,Triakis,maculata,spotted houndshark,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,,NA,NA,NA,fisheries: minor commercial,1,1,,,,,3.5,180,Ovoviviparous
Carcharhiniformes,Triakidae,Triakis,megalopterus,spotted gully shark,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,,NA,NA,NA,fisheries: minor commercial; gamefish: yes; aquarium: public aquariums,1,1,,,1,1,3.5,208,Ovoviviparous
Carcharhiniformes,Triakidae,Triakis,scyllium ,banded houndshark,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,,NA,NA,NA,fisheries: minor commercial; gamefish: yes; aquarium: public aquariums,1,1,,,1,1,3,150,Ovoviviparous
Carcharhiniformes,Triakidae,Triakis,semifasciata,leopard shark ,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0-20,1,,,fisheries: commercial; gamefish: yes; aquarium: commercial,1,,1,,1,1,4,195,Ovoviviparous
Carcharhiniformes,Hemigaleidae,Chaenogaleus,macrostoma,hooktooth shark ,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,59,1,,,fisheries: minor commercial,1,1,,,,,2,100,Viviparous
Carcharhiniformes,Hemigaleidae,Hemigaleus,australiensis,australien weasel shark ,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,12-170,1,,,,NA,,,,,,2.5,110,
Carcharhiniformes,Hemigaleidae,Hemigaleus,microstoma,sicklefin weasel shark,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,,NA,NA,NA,"fisheries: minor commercial
",1,1,,,,,2.5,92.5,Viviparous
Carcharhiniformes,Hemigaleidae,Hemipristis,elongatus,snaggletooth shark,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,132,1,,,"fisheries: commercial
",1,,1,,,,3.5,235,Viviparous
Carcharhiniformes,Hemigaleidae,Paragaleus,leucolomatus ,whitetip weasel shark,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,20,1,,,"fisheries: of no interest
",0,,,,,,2.5,96,Viviparous
Carcharhiniformes,Hemigaleidae,Paragaleus,pectoralis,atlantic weasel shark ,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,100,1,,,"fisheries: commercial
",1,,1,,,,3,138,Viviparous
Carcharhiniformes,Hemigaleidae,Paragaleus,randalli,slender weasel shark,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0-18,1,,,,NA,,,,,,3,81,Viviparous
Carcharhiniformes,Hemigaleidae,Paragaleus,tengi,straighttooth weasel shark ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0-20,1,,,"fisheries: minor commercial
",1,1,,,,,2,79,Viviparous
Carcharhiniformes,Carcharhinidae,Carcharhinus,acronotus,blacknose shark,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,18-64,1,,,"fisheries: minor commercial; gamefish: yes
",1,1,,,1,,3.5,137,Viviparous
Carcharhiniformes,Carcharhinidae,Carcharhinus,albimarginatus,silvertip shark,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0-800,1,1,,"fisheries: commercial; gamefish: yes
",1,,1,,1,,4,300,Viviparous
Carcharhiniformes,Carcharhinidae,Carcharhinus,altimus,bignose shark,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,80-430,1,1,,"fisheries: minor commercial
",1,1,,,,,4,300,Viviparous
Carcharhiniformes,Carcharhinidae,Carcharhinus,amblyrhynchoides,graceful shark,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0-50,1,,,"fisheries: minor commercial
",1,1,,,,,3,178,Viviparous
Carcharhiniformes,Carcharhinidae,Carcharhinus,amblyrhynchos,grey reef shark ,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0-140,1,,,"fisheries: minor commercial; gamefish: yes
",1,1,,,1,,4,244,Viviparous
Carcharhiniformes,Carcharhinidae,Carcharhinus,amboinensis,pigeye shark,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0-60,1,,,fisheries: minor commercial; gamefish: yes,1,1,,,1,,3.5,280,Viviparous
Carcharhiniformes,Carcharhinidae,Carcharhinus,borneensis,borneo shark,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,NA,NA,NA,"fisheries: subsistence fisheries
",1,,,1,,,1.5,70,Viviparous
Carcharhiniformes,Carcharhinidae,Carcharhinus,brachyurus,bronze whaler,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0-100,1,,,"fisheries: minor commercial; gamefish: yes
",1,1,,,1,,4,294,Viviparous
Carcharhiniformes,Carcharhinidae,Carcharhinus,brevipinna,spinner shark ,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0-75,1,,,"fisheries: commercial; gamefish: yes
",1,,1,,1,,3,278,Viviparous
Carcharhiniformes,Carcharhinidae,Carcharhinus,cautus,nervous shark ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,NA,NA,NA,"fisheries: minor commercial
",1,1,,,,,3,250,Viviparous
Carcharhiniformes,Carcharhinidae,Carcharhinus,coatesi,coate's shark,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0-123,1,,,,NA,,,,,,2,88,
Carcharhiniformes,Carcharhinidae,Carcharhinus,dussumieri,whitecheek shark ,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,,NA,NA,NA,fisheries: commercial,1,,1,,,,3,100,Viviparous
Carcharhiniformes,Carcharhinidae,Carcharhinus,falciformis,silky shark ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0-500,1,1,,"fisheries: highly commercial
",1,,,,,,4,330,Viviparous
Carcharhiniformes,Carcharhinidae,Carcharhinus,fitzroyensis,creek whaler ,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0-40,1,,,"fisheries: minor commercial
",1,1,,,,,3,135,Viviparous
Carcharhiniformes,Carcharhinidae,Carcharhinus,galapagensis,galapogos shark ,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0-180,1,,,"fisheries: minor commercial; gamefish: yes
",1,1,,,1,,4,370,Viviparous
Carcharhiniformes,Carcharhinidae,Carcharhinus,hemiodon,pondicherry shark ,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,,NA,NA,NA,"fisheries: subsistence fisheries
",1,,,1,,,3.5,102,Viviparous
Carcharhiniformes,Carcharhinidae,Carcharhinus,isodon,finetooth shark,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0-20,1,,,"fisheries: minor commercial
",1,1,,,,,3,200,Viviparous
Carcharhiniformes,Carcharhinidae,Carcharhinus,leiodon,smoothtooth blacktip ,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0-40,1,,,"fisheries: of no interest
",0,,,,,,2,142,Viviparous
Carcharhiniformes,Carcharhinidae,Carcharhinus,leucas,bull shark ,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1-152,1,,,fisheries: commercial; gamefish: yes,1,,1,,1,,4,340,Viviparous
Carcharhiniformes,Carcharhinidae,Carcharhinus,limbatus,blacktip shark ,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0-30,1,,,fisheries: commercial; gamefish: yes,1,,1,,1,,3,255,Viviparous
Carcharhiniformes,Carcharhinidae,Carcharhinus,longimanus,oceanic whitetip shark ,0,0,,,0,0,,,,0,0,0,0,0,1,0-184,1,,,fisheries: commercial; gamefish: yes,1,,1,,1,,4,372.5,Viviparous
Carcharhiniformes,Carcharhinidae,Carcharhinus,macloti,hardnose shark,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0-170,1,,,fisheries: minor commercial,1,1,,,,,2.5,110,Viviparous
Carcharhiniformes,Carcharhinidae,Carcharhinus,melanopterus,blacktip reef shark ,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,,NA,NA,NA,fisheries: commercial; aquarium: public aquariums,1,,1,,,1,3.5,200,Viviparous
Carcharhiniformes,Carcharhinidae,Carcharhinus,obscurus,dusky shark ,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0-400,1,1,,fisheries: commercial; gamefish: yes,1,,1,,1,,4,380,Viviparous
Carcharhiniformes,Carcharhinidae,Carcharhinus,perezi,caribbean reef shark ,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,30,1,,,fisheries: commercial,1,,1,,,,4,295,Viviparous
Carcharhiniformes,Carcharhinidae,Carcharhinus,plumbeus,sandbar shark,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1-280,1,1,,fisheries: commercial; gamefish: yes,1,,1,,1,,4,240,Viviparous
Carcharhiniformes,Carcharhinidae,Carcharhinus,porosus,smalltail shark,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0-36,1,,,fisheries: minor commercial,1,1,,,,,4,150,Viviparous
Carcharhiniformes,Carcharhinidae,Carcharhinus,sealei,blackspot shark ,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0-40,1,,,fisheries: commercial; gamefish: yes,1,,1,,1,,2,95,Viviparous
Carcharhiniformes,Carcharhinidae,Carcharhinus,signatus,night shark ,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0-600,1,1,,fisheries: commercial,1,,1,,,,3.5,280,Viviparous
Carcharhiniformes,Carcharhinidae,Carcharhinus,sorrah ,spottail shark ,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0-140,1,,,fisheries: minor commercial,1,1,,,,,2.5,160,Viviparous
Carcharhiniformes,Carcharhinidae,Carcharhinus,tjujot,indonesian whaler shark ,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0-100,1,,,,NA,,,,,,2,93,
Carcharhiniformes,Carcharhinidae,Carcharhinus,tilsoni,australian blacktip shark ,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0-150,1,,,fisheries: minor commercial,1,1,,,,,3.5,200,Viviparous
Carcharhiniformes,Carcharhinidae,Galeocerdo ,cuvier ,tiger shark ,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0-140,1,,,fisheries: commercial; gamefish: yes,1,,1,,1,,3,550,Ovoviviparous
Carcharhiniformes,Carcharhinidae,Glyphis ,fowlerae,borneo river shark ,NA,0,1,0,0,1,1,0,0,1,0,0,0,0,0,,NA,NA,NA,,NA,,,,,,2,200,
Carcharhiniformes,Carcharhinidae,Glyphis ,gangeticus,ganges shark ,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,,NA,NA,NA,fisheries: subsistence fisheries,1,,,1,,,3.5,204,Viviparous
Carcharhiniformes,Carcharhinidae,Glyphis ,garricki,new guinea river shark ,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,,NA,NA,NA,,NA,,,,,,3.5,275,
Carcharhiniformes,Carcharhinidae,Glyphis ,glyphis,speartooth shark ,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,,NA,NA,NA,fisheries: of no interest,0,,,,,,3,250,Viviparous
Carcharhiniformes,Carcharhinidae,Glyphis ,siamensis,irrawaddy river shark ,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,,NA,NA,NA,,NA,,,,,,NA,200,Viviparous
Carcharhiniformes,Carcharhinidae,Isogomphodon ,oxyrhynchus,daggernose shark ,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,14702,1,,,fisheries: subsistence fisheries,1,,,1,,,3.5,222,Viviparous
Carcharhiniformes,Carcharhinidae,Lamiopsis,temmincki,broadfin shark ,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,,NA,NA,NA,fisheries: commercial,1,,1,,,,3,268,Viviparous
Carcharhiniformes,Carcharhinidae,Lamiopsis,tephrodes,borneo broadfin shark ,NA,0,1,0,0,0,1,0,0,1,0,1,0,0,0,,NA,NA,NA,,NA,,,,,,2.5,145,
Carcharhiniformes,Carcharhinidae,Loxodon ,macrorhinus,sliteye shark ,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,7-100,1,,,fisheries: commercial; gamefish: yes,1,,1,,1,,2.5,99,Viviparous
Carcharhiniformes,Carcharhinidae,Nasolamia,velox,whitenose shark ,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,15-192,1,,,fisheries: minor commercial,1,1,,,,,3,150,Viviparous
Carcharhiniformes,Carcharhinidae,Negaprion,acutidens,sharptooth lemon shark ,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0-30,1,,,"fisheries: commercial
",1,,1,,,,4,310,Viviparous
Carcharhiniformes,Carcharhinidae,Negaprion,brevirostris,lemon shark ,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0-92,1,,,fisheries: commercial; gamefish: yes,1,,1,,1,,4,340,Viviparous
Carcharhiniformes,Carcharhinidae,Prionace,gluaca,blue shark ,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0-500,1,1,,"fisheries: minor commercial; gamefish: yes
",1,,,,1,,4,380,Viviparous
Carcharhiniformes,Carcharhinidae,Rhizoprionodon ,acutus,milk shark ,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1-200,1,,,fisheries: commercial; gamefish: yes,1,,1,,1,,3,178,Viviparous
Carcharhiniformes,Carcharhinidae,Rhizoprionodon ,lalandei,brazilian sharponose shark ,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,25628,1,,,fisheries: commercial,1,,1,,,,2,77,Viviparous
Carcharhiniformes,Carcharhinidae,Rhizoprionodon ,longurio,pacific sharpnose shark ,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0-27,1,,,fisheries: commercial,1,,1,,,,3,110,Viviparous
Carcharhiniformes,Carcharhinidae,Rhizoprionodon ,oligolinnx,grey sharpnose shark ,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,,NA,NA,NA,fisheries: commercial,1,,1,,,,2,70,Viviparous
Carcharhiniformes,Carcharhinidae,Rhizoprionodon ,porosus,caribbean sharpnose shark ,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0-500,1,1,,fisheries: commercial,1,,1,,,,2.5,110,Viviparous
Carcharhiniformes,Carcharhinidae,Rhizoprionodon ,taylori,australian sharpnose shark ,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,,NA,NA,NA,,NA,,,,,,1,67,Viviparous
Carcharhiniformes,Carcharhinidae,Rhizoprionodon ,terraenovae,atlantic sharpnose shark ,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0-280,1,1,,fisheries: subsistence fisheries; gamefish: yes,1,,,1,1,,2.5,110,Viviparous
Carcharhiniformes,Carcharhinidae,Scoliodon ,laticaudus,spadenose shark ,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,,,,,fisheries: commercial; bait: usually,1,,1,,,,2.5,74,Viviparous
Carcharhiniformes,Carcharhinidae,Scoliodon ,macrorhynchos,new spadenose shark ,NA,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,NA,,,,,,1.5,71,
